Data;CDI;IBOV;IRFM;IMAB;PTAXV
29/08/2011;0,00046;0,02830;0,00331;0,01000;-0,00869
26/08/2011;0,00046;0,00750;0,00360;0,00820;-0,00248
25/08/2011;0,00046;-0,01565;0,00057;0,00156;0,00717
24/08/2011;0,00046;0,00017;0,00021;0,00195;0,00019
23/08/2011;0,00046;0,02567;-0,00004;0,00335;0,00169
22/08/2011;0,00046;-0,00013;0,00003;0,00060;0,00307
19/08/2011;0,00046;-0,01293;0,00062;0,00411;-0,00635
18/08/2011;0,00046;-0,03521;0,00338;0,00635;0,01466
17/08/2011;0,00046;0,01381;0,00273;0,00440;-0,00553
16/08/2011;0,00046;-0,00600;0,00134;0,00506;-0,00238
15/08/2011;0,00046;0,02203;0,00080;0,00401;-0,01244
12/08/2011;0,00046;0,00244;0,00307;0,00358;-0,00914
11/08/2011;0,00046;0,03790;-0,00123;-0,00095;0,00760
10/08/2011;0,00046;0,00479;-0,00013;-0,00007;-0,00924
09/08/2011;0,00046;0,05100;0,00154;0,00052;0,02094
08/08/2011;0,00046;-0,08085;0,00388;0,00081;0,00654
05/08/2011;0,00046;0,00261;0,00202;-0,00054;0,00908
04/08/2011;0,00046;-0,05723;0,00201;-0,00006;0,00645
03/08/2011;0,00046;-0,02256;0,00046;-0,00024;-0,00032
02/08/2011;0,00046;-0,02093;0,00248;0,00094;0,00675
01/08/2011;0,00046;-0,00490;0,00193;0,00030;-0,00077
29/07/2011;0,00046;0,00196;0,00091;0,00065;-0,00562
28/07/2011;0,00046;0,00721;-0,00087;0,00052;0,00077
27/07/2011;0,00046;-0,01771;0,00012;0,00061;0,01916
26/07/2011;0,00046;-0,01052;0,00082;0,00156;-0,00673
25/07/2011;0,00046;-0,00498;-0,00021;-0,00058;-0,00630
22/07/2011;0,00046;0,00013;0,00066;0,00051;-0,00128
21/07/2011;0,00046;0,01933;-0,00008;0,00068;-0,00537
20/07/2011;0,00046;0,00063;0,00012;-0,00003;-0,00255
19/07/2011;0,00046;0,00416;0,00066;0,00033;-0,00866
18/07/2011;0,00046;-0,01078;0,00082;0,00076;0,00540
15/07/2011;0,00046;-0,00337;-0,00017;0,00055;0,00089
14/07/2011;0,00046;-0,01632;0,00026;0,00045;-0,00209
13/07/2011;0,00046;0,01616;0,00057;0,00055;-0,00070
12/07/2011;0,00046;-0,00862;0,00020;0,00000;-0,00146
11/07/2011;0,00046;-0,02097;0,00063;-0,00093;0,01036
08/07/2011;0,00046;-0,01116;0,00035;0,00029;0,00340
07/07/2011;0,00046;-0,00572;-0,00043;-0,00027;-0,00517
