Data;Moderada
16/11/2007;-0,00004
14/11/2007;0,00596
13/11/2007;0,00325
12/11/2007;-0,00769
09/11/2007;0,00285
08/11/2007;-0,00072
07/11/2007;-0,00336
06/11/2007;0,00478
05/11/2007;-0,00326
01/11/2007;-0,00323
31/10/2007;0,00250
30/10/2007;-0,00128
29/10/2007;0,00301
26/10/2007;0,00627
25/10/2007;-0,00060
24/10/2007;-0,00096
23/10/2007;0,00587
22/10/2007;-0,00208
19/10/2007;-0,00620
18/10/2007;-0,00012
17/10/2007;0,00380
16/10/2007;-0,00341
15/10/2007;0,00144
11/10/2007;-0,00138
10/10/2007;-0,00110
09/10/2007;0,00345
08/10/2007;0,00104
05/10/2007;0,00561
04/10/2007;0,00084
03/10/2007;-0,00464
02/10/2007;-0,00045
01/10/2007;0,00568
;
